,id,smiles,kras_spr,perk_ic50,binding_ic50,selfies
563,569,F[C@H]1CN2CCCC2(COC2=NC3=C(CCN(C4=CC=CC(Cl)=C4C4CC4)C3)C(N3CC4CCC(C3)N4)=N2)C1,,29.5,>16667,[F][C@H1][C][N][C][C][C][C][Ring1][Branch1][Branch2][Branch1][#Branch1][C][O][C][=N][C][=C][Branch2][Ring1][=Branch2][C][C][N][Branch1][P][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][C][Ring1][Ring1][C][Ring1][S][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][N][C][Ring2][Ring2][=Branch1]
564,570,CCC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OC[C@]14CCCN1[C@@H](COC(=O)NC)CC4)N=C3N1C=C3CCC(C1)N3)=CC=C2,,2,70,[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Branch1][O][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch2][Ring1][=Branch2][O][C][C@][C][C][C][N][Ring1][Branch1][C@@H1][Branch1][=Branch2][C][O][C][=Branch1][C][=O][N][C][C][C][Ring1][=C][N][=C][Ring2][Ring1][#Branch1][N][C][=C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=C][Ring2][Ring2][Branch2]
565,571,CCC1=C(F)C=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1CCC4)N=C3N1CC3C=CC(C1)N3)=CC=C2,,1.8,324,[C][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][Branch2][Ring2][#C][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring1][P][N][C][C][C][=C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=C][Ring2][Ring2][C]
566,572,CCC1=C(F)C=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1C[C@H](F)C4)N=C3N1CC3C=CC(C1)N3)=CC=C2,,2.8,539,[C][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][Branch2][Branch1][Ring2][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch2][Ring1][C][O][C][C][C][C][C][N][Ring1][Branch1][C][C@H1][Branch1][C][F][C][Ring1][=Branch2][N][=C][Ring2][Ring1][C][N][C][C][C][=C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=C][Ring2][Ring2][Ring1]
567,574,COC1=NC2=C(CCN(C3=CC=CC4=C3C(C)=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1,302195.6,7862.6,,[C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][=N]
568,575,CCC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1C(CF)CC4)N=C3N1CC3CCC(C1)N3)=CC(O)=C2,,1.1,119,[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Branch1][Branch1][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch2][Ring1][Ring1][O][C][C][C][C][C][N][Ring1][Branch1][C][Branch1][Ring1][C][F][C][C][Ring1][#Branch2][N][=C][Ring2][Ring1][Ring1][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][Branch1][C][O][=C][Ring2][Ring2][Branch1]
569,576,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC(O)=C(Cl)C4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1,37.7,1362.6,>16667,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][#C][C][C][N][Branch2][Ring1][Branch1][C][=C][C][Branch1][C][O][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][=C]
570,577,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=C(F)C(O)=C(F)C4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1,846.8,6788.2,,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring2][C][C][C][N][Branch2][Ring1][Branch2][C][=C][Branch1][C][F][C][Branch1][C][O][=C][Branch1][C][F][C][=C][Ring1][=Branch2][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][#C]
571,578,CC(OC1=NC2=C(CCN(C3=CC(O)=C(Cl)C4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1)[C@@H]1CCCO1,325.1,,>16667,[C][C][Branch2][Branch1][N][O][C][=N][C][=C][Branch2][Ring1][#C][C][C][N][Branch2][Ring1][Branch1][C][=C][C][Branch1][C][O][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][=C][C@@H1][C][C][C][O][Ring1][Branch1]
572,579,OC1=C(Cl)C2=C(C=CC=C2)C(N2CCC3=C(C2)N=C(OC[C@@H]2CCCN2)N=C3N2CC3CCC(C2)N3)=C1,91.3,1601.7,11111,[O][C][=C][Branch1][C][Cl][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring2][#Branch2][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][#Branch2][O][C][C@@H1][C][C][C][N][Ring1][Branch1][N][=C][Ring1][=C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][Ring2][Ring2][Ring2]
573,580,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC(O)=CC4=C3C(Cl)=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1,>1000000,1.2,361,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][#C][C][C][N][Branch2][Ring1][Branch1][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring2][Ring1][C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][=C]
574,581,ClC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1CCC4)N=C3N1CC3CCC(C1)N3)=CC=C2,6.3,2.5,4053,[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring2][#C][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring1][P][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=C][Ring2][Ring2][C]
575,582,ClC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OCC14CCCN1CCC4)N=C3N1CC3CCC(C1)N3)=CN=C2,87.1,16.8,2611,[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring2][#C][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring1][P][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][N][=C][Ring2][Ring2][C]
576,583,OC1=CC2=C(C=CC=C2)C(N2CCC3=C(C2)N=C(OCC24CCCN2CCC4)N=C3N2CC3CCC(C2)N3)=C1,0.8,3.8,1611,[O][C][=C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring2][#C][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring1][P][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][Ring2][Ring2][=Branch1]
577,584,CC(C)C1=CC=CC=C1N1CCC2=C(C1)N=C(OCC13CCCN1C(COC(=O)N(C)C)CC3)N=C2N1CC2CCC(C1)N2,,1170.4,,[C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch2][Ring1][N][O][C][C][C][C][C][N][Ring1][Branch1][C][Branch1][N][C][O][C][=Branch1][C][=O][N][Branch1][C][C][C][C][C][Ring1][#C][N][=C][Ring2][Ring1][Branch2][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1]
578,585,CN(C)C(=O)OC[C@H]1CCC2(COC3=NC4=C(CCN(C5=CC=CC(Cl)=C5C5CC5)C4)C(N4CC5CCC(C4)N5)=N3)CCCN12,,50.2,5556,[C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][C@H1][C][C][C][Branch2][Branch1][#Branch1][C][O][C][=N][C][=C][Branch2][Ring1][=Branch2][C][C][N][Branch1][P][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][C][Ring1][Ring1][C][Ring1][S][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][N][C][C][C][N][Ring2][Ring2][=Branch1][Ring2][Ring2][Ring1]
579,586,CNC(=O)OC[C@H]1CCC2(COC3=NC4=C(CCN(C5=CC=CC6=C5C(F)=CC=C6)C4)C(N4CC5CCC(C4)N5)=N3)CCCN12,,111.4,3909,[C][N][C][=Branch1][C][=O][O][C][C@H1][C][C][C][Branch2][Branch1][=Branch2][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][=N][C][C][C][N][Ring2][Ring2][#Branch1][Ring2][Ring2][Ring2]
580,587,CN1CCC[C@H]1COC1=NC2=C(CCN(C3CC(O)C4=CC=CC=C43)C2)C(N2CC3CCC(C2)N3)=N1,569626.2,>10000,,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][=Branch2][C][C][N][Branch1][P][C][C][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][Ring1][S][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][N]
581,588,COC1C=C(N2CCC3=C(C2)N=C(OC[C@@H]2CCCN2C)N=C3N2CC3CCC(C2)N3)C2=CC=CC=C21,24285.7,>10000,,[C][O][C][C][=C][Branch2][Ring2][O][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][O][O][C][C@@H1][C][C][C][N][Ring1][Branch1][C][N][=C][Ring1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring2][Ring1]
582,590,CN1CCCC1COC1=NC2=C(CCN(C3=CC(O)=CC4=C3C=CC=C4)C2)C(N2CC3CC(F)C(C2)N3)=N1,2338.1,73.5,5004,[C][N][C][C][C][C][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P][C][Branch2][Ring1][C][N][C][C][C][C][Branch1][C][F][C][Branch1][Ring2][C][Ring1][Branch2][N][Ring1][#Branch1][=N][Ring2][Ring1][=C]
583,591,CN1CCCC1COC1=NC2=C(CCN(C3=CC=CC4=C3C(Cl)=CC=C4)C2)C(N2CC3CC(CCN)C(C2)N3)=N1,,2694.4,,[C][N][C][C][C][C][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch2][Ring1][Ring2][N][C][C][C][C][Branch1][Ring2][C][C][N][C][Branch1][Ring2][C][Ring1][#Branch2][N][Ring1][=Branch2][=N][Ring2][Ring1][S]
584,592,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=C=C=CC4=C3C(O)=CC=C4)C2)C(N2CC3CC(CC#N)C(C2)N3)=N1,957.1,63.9,>16667,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][=C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch2][Ring1][Ring2][N][C][C][C][C][Branch1][Ring2][C][C][#N][C][Branch1][Ring2][C][Ring1][#Branch2][N][Ring1][=Branch2][=N][Ring2][Ring1][S]
585,593,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC=CC4=C3C(Cl)=CC=C4)C2)C(N2CC3CC(O)(C(F)F)C(C2)N3)=N1,,3128.4,,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch2][Ring1][=Branch2][N][C][C][C][C][Branch1][C][O][Branch1][=Branch1][C][Branch1][C][F][F][C][Branch1][Ring2][C][Ring1][O][N][Ring1][#Branch2][=N][Ring2][Ring1][P]
586,594,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC=CC4=C3C(Cl)=CC=C4)C2)C(N2CC3CCC(CC#N)(C2)N3)=N1,,1799,,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch2][Ring1][Ring2][N][C][C][C][C][C][Branch1][Ring2][C][C][#N][Branch1][Ring2][C][Ring1][#Branch2][N][Ring1][=Branch2][=N][Ring2][Ring1][S]
587,595,COC1CC2CN(C3=NC(OCC45CCCN4C[C@H](F)C5)=NC4=C3CCN(C3=CC=CC5=C3C(Cl)=CC=C5)C4)CC1N2,57.6,90.1,>16667,[C][O][C][C][C][C][N][Branch2][Branch1][#Branch1][C][=N][C][Branch2][Ring1][C][O][C][C][C][C][C][N][Ring1][Branch1][C][C@H1][Branch1][C][F][C][Ring1][=Branch2][=N][C][=C][Ring1][P][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][C][Ring2][Ring2][#Branch1][N][Ring2][Ring2][=Branch1]
588,596,FC1CN2CCCC2(COC2=NC3=C(CCN(C4=CC=CC5=C4C(Cl)=CC=C5)C3)C(N3CC4CC(F)C(C3)N4)=N2)C1,43.9,43.5,9030,[F][C][C][N][C][C][C][C][Ring1][Branch1][Branch2][Branch1][=N][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch2][Ring1][C][N][C][C][C][C][Branch1][C][F][C][Branch1][Ring2][C][Ring1][Branch2][N][Ring1][#Branch1][=N][Ring2][Ring1][=C][C][Ring2][Ring2][Branch2]
589,597,OC1CC2CN(C3=NC(OCC45CCCN4C[C@H](F)C5)=NC4=C3CCN(C3=CC=CC5=C3C(Cl)=CC=C5)C4)CC1N2,1.9,2.6,1361,[O][C][C][C][C][N][Branch2][Branch1][#Branch1][C][=N][C][Branch2][Ring1][C][O][C][C][C][C][C][N][Ring1][Branch1][C][C@H1][Branch1][C][F][C][Ring1][=Branch2][=N][C][=C][Ring1][P][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][C][Ring2][Ring2][#Branch1][N][Ring2][Ring2][=Branch1]
590,598,F[C@H]1CN2CCCC2(COC2=NC3=C(CCN(C4=CC=CC5=C4C(Cl)=CC=C5)C3)C(N3CC4CCC(C3)N4)=N2)C1,,4.4,4570,[F][C@H1][C][N][C][C][C][C][Ring1][Branch1][Branch2][Branch1][=Branch2][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][=N][C][Ring2][Ring2][#Branch1]
591,600,F[C@H]1CN2CCCC2(COC2=NC(N3CC4CCC(C3)N4)=C3CCN(C4=CC=CC(Cl)=C4C(F)(F)F)CC3=N2)C1,,5.5,5223,[F][C@H1][C][N][C][C][C][C][Ring1][Branch1][Branch2][Branch1][Branch2][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][C][N][Branch2][Ring1][Ring2][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring1][P][=N][Ring2][Ring1][=N][C][Ring2][Ring2][#Branch1]
592,601,OC1=CC2=C(C(Cl)=CC=C2)C(N2CCC3=C(N4CC5CCC(C4)N5)N=C(OCC45CCCN4C[C@H](F)C5)N=C3C2)=C1,,0.5,77,[O][C][=C][C][=C][Branch1][#Branch2][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Branch2][Branch1][Branch1][N][C][C][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch2][Ring1][C][O][C][C][C][C][C][N][Ring1][Branch1][C][C@H1][Branch1][C][F][C][Ring1][=Branch2][N][=C][Ring2][Ring1][=Branch2][C][Ring2][Ring1][=N][=C][Ring2][Ring2][Branch2]
593,603,F[C@H]1CN2CCCC2(COC2=NC(N3CC4CCC(C3)N4)=C3CCN(C4=CC=CC5=C4C(C(F)(F)F)=CC=C5)CC3=N2)C1,,16.9,>16667,[F][C@H1][C][N][C][C][C][C][Ring1][Branch1][Branch2][Branch1][=C][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][C][N][Branch2][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][C][C][Ring2][Ring1][Ring2][=N][Ring2][Ring1][S][C][Ring2][Ring2][#Branch2]
594,604,CC1=CC=CC2=C1C(N1CCC3=C(C1)N=C(OC[C@@H]1CCCN1C)N=C3N1CC3CCC(C1)N3)=CC=C2,250128.2,361.4,14931,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring2][O][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][O][O][C][C@@H1][C][C][C][N][Ring1][Branch1][C][N][=C][Ring1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][S]
595,605,CN1CCC[C@H]1COC1=NC2=C(CC(=O)N(CC3=CC=CC=C3)C2)C(N2C=C3CCC(C2)N3)=N1,>1000000,5259,,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][Branch1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][C][Branch1][#C][N][C][=C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][#Branch2]
596,606,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC(O)=CC4=C3C=CC=C4)C2)C(N2CC3CC(O)C(C2)N3)=N1,500733.2,41.1,1133,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P][C][Branch2][Ring1][C][N][C][C][C][C][Branch1][C][O][C][Branch1][Ring2][C][Ring1][Branch2][N][Ring1][#Branch1][=N][Ring2][Ring1][=C]
597,607,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CC(C(F)F)=CC4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1,89891.1,>10000,>16667,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][S][C][C][N][Branch2][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][C][Branch1][C][F][F][=C][C][=C][Ring1][=Branch2][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][#C]
598,608,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=CN=CC4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1,98461.5,>10000,,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][#Branch1][C][C][N][Branch1][#C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][S][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][N]
599,609,CCC1CN(C2=NC(OC[C@@H]3CCCN3C)=NC3=C2CCN(C2=CN=CC4=C2C(Cl)=CC=C4)C3)CCN1,438.1,282.9,>16667,[C][C][C][C][N][Branch2][Ring2][#C][C][=N][C][Branch1][O][O][C][C@@H1][C][C][C][N][Ring1][Branch1][C][=N][C][=C][Ring1][=C][C][C][N][Branch2][Ring1][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Ring1][P][C][C][N][Ring2][Ring2][Ring1]
600,610,NC1=NC2=C(C=CC=C2)C(N2CCC3=C(C2)N=C(OCC2CCCN2)N=C3N2CC3CCC(C2)N3)=N1,597845.6,7500,,[N][C][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring2][#Branch2][N][C][C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Branch1][#Branch2][O][C][C][C][C][C][N][Ring1][Branch1][N][=C][Ring1][=C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring2][Ring1]
601,611,CN1CCC[C@H]1COC1=NC2=C(CCN(C3=NC(N)=CC4=C3C=CC=C4)C2)C(N2CC3CCC(C2)N3)=N1,,>10000,,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][=C][Branch2][Ring1][O][C][C][N][Branch2][Ring1][C][C][=N][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][Ring2][Ring1][=N]
602,613,FC1=C(Cl)C2=C(C=CC=C2N2CCC3=C(N4CC5CCC(C4)N5)N=C(OCC45CCCN4CCC5)N=C3C2)C=C1,8.1,1,1936,[F][C][=C][Branch1][C][Cl][C][=C][Branch2][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring2][Ring1][Branch2][C][Ring2][Ring1][N][C][=C][Ring2][Ring2][#Branch1]
603,614,FC(F)(F)C1=C(Cl)C=CC=C1N1CCC2=C(N3CC4CCC(C3)N4)N=C(OCC34CCCN3CCC4)N=C2C1,12.3,5.1,6581,[F][C][Branch1][C][F][Branch1][C][F][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][C][C][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring2][Ring1][Branch2][C][Ring2][Ring1][N]
604,615,CC1=C(C(F)(F)F)C(N2CCC3=C(N4CC5CCC(C4)N5)N=C(OCC45CCCN4CCC5)N=C3C2)=CC=C1,67.3,13,>16667,[C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch2][Ring2][P][N][C][C][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][N][=C][Ring2][Ring1][Branch2][C][Ring2][Ring1][N][=C][C][=C][Ring2][Ring2][=Branch1]
605,616,CN1CCC[C@H]1COC1=NC(N2CC3CCC(C2)N3)=C2CCN(C3=CC=CC4=C3C(Cl)=C(F)C=C4)CC2=N1,18.2,15.2,>16667,[C][N][C][C][C][C@H1][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][C][N][Branch2][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][=C][Branch1][C][F][C][=C][Ring1][Branch2][C][C][Ring2][Ring1][C][=N][Ring2][Ring1][=C]
